##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR8283889.sra_2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	13696922
Sequences flagged as poor quality	0
Sequence length	101
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1109	64-65	0.6546788485818382
1109	66-67	0.6829878207992621
1109	68-69	0.719064991633573
1109	70-71	0.7158522191538665
1109	72-73	0.7183954954172016
1109	74-75	0.6972176946129842
1109	76-77	0.6883115563266102
1109	78-79	0.6954900802633865
1109	80-81	0.6880554218182056
1109	82-83	0.7001312542639653
1109	84-85	0.7064175085253446
1109	86-87	0.6577933013002166
1109	88-89	0.7331250417098971
1109	90-91	0.7608097808835907
1109	92-93	0.739738735185508
1109	94-95	0.7890743150673707
1109	96-97	0.8157862595469787
1109	98-99	0.83812135001385
1109	100-101	0.9586029647044008
1110	1	0.07236766587401888
1110	2	0.11825463915256407
1110	3	0.12452230439917145
1110	4	0.1439074506493796
1110	5	0.12916889041664348
1110	6	0.12982209919506005
1110	7	0.13312510706067116
1110	8	0.12119767015912686
1110	9	0.16414946739750036
1110	10-11	0.14629416721327715
1110	12-13	0.13554197380365451
1110	14-15	0.13373504660791724
1110	16-17	0.12056720636147844
1110	18-19	0.08211335919880014
1110	20-21	0.08900165364119772
1110	22-23	0.17233496779979163
1110	24-25	0.1028701202402118
1110	26-27	0.14920594951069432
1110	28-29	0.143683086642028
1110	30-31	0.19021380495283324
1110	32-33	0.23362908180555308
1110	34-35	0.22130280643923328
1110	36-37	0.17717896322024274
1110	38-39	0.2175169027697592
1110	40-41	0.19927577364438065
1110	42-43	0.20435296449747398
1110	44-45	0.1897009969044916
1110	46-47	0.2170701644303108
1110	48-49	0.20464816525424112
1110	50-51	0.20077592236524566
1110	52-53	0.2461771397687187
1110	54-55	0.31653534192325594
1110	56-57	0.29121374597695393
1110	58-59	0.25165476992568614
1110	60-61	0.2969481318975582
1110	62-63	0.34697656054738246
1110	64-65	0.30175536091995525
1110	66-67	0.2908538391589275
1110	68-69	0.3190625339956483
1110	70-71	0.3827840533009592
1110	72-73	0.40278200788944574
1110	74-75	0.3788744054073909
1110	76-77	0.38535667078222247
1110	78-79	0.3791664085360722
1110	80-81	0.40756991774975404
1110	82-83	0.35495206278890734
1110	84-85	0.4145196850252084
1110	86-87	0.40600586015515816
1110	88-89	0.3830261603957936
1110	90-91	0.38907995468357015
1110	92-93	0.4172669692317612
1110	94-95	0.43818757789873786
1110	96-97	0.41120732513488534
1110	98-99	0.4201019243776507
1110	100-101	0.4777267341411111
1111	1	0.06829749703757315
1111	2	0.12590041900716642
1111	3	0.1546459383839398
1111	4	0.21405622385433531
1111	5	0.19349451004973872
1111	6	0.15974615096347833
1111	7	0.20192056318490614
1111	8	0.16326733467962384
1111	9	0.22075776213680598
1111	10-11	0.17331979160510258
1111	12-13	0.209711326600015
1111	14-15	0.19989366327254743
1111	16-17	0.23654411066014092
1111	18-19	0.2188085363083161
1111	20-21	0.198092019729728
1111	22-23	0.2481995770178287
1111	24-25	0.1928939084187533
1111	26-27	0.23528685119697457
1111	28-29	0.20897636933955255
1111	30-31	0.1951926067265788
1111	32-33	0.20101628213549105
1111	34-35	0.25100883181146827
1111	36-37	0.22379240504531595
1111	38-39	0.246595071194875
1111	40-41	0.2468306234736417
1111	42-43	0.28351793324574004
1111	44-45	0.2844105038071092
1111	46-47	0.2851983263190121
1111	48-49	0.3152066267952236
1111	50-51	0.2927207823628706
1111	52-53	0.30416394550697845
1111	54-55	0.3982715015408971
1111	56-57	0.35434052674008854
1111	58-59	0.36550324212732477
1111	60-61	0.3680659356180058
1111	62-63	0.3939712258473236
1111	64-65	0.40857335154361607
1111	66-67	0.41285746126327894
1111	68-69	0.36522700335079605
1111	70-71	0.4533853981070237
1111	72-73	0.42556245158902684
1111	74-75	0.43019062080609416
1111	76-77	0.3848324885042764
1111	78-79	0.3881615672123573
1111	80-81	0.40668970591517706
1111	82-83	0.3945954424934186
1111	84-85	0.4080367855476261
1111	86-87	0.43430745859604514
1111	88-89	0.37617506651699273
1111	90-91	0.36674590170632726
1111	92-93	0.39173359494782645
1111	94-95	0.44151703678741683
1111	96-97	0.4203255215872801
1111	98-99	0.451125855318093
1111	100-101	0.6356983994612939
1112	1	0.1417090187940957
1112	2	0.19778191871934325
1112	3	0.218857747026302
1112	4	0.2727111165867697
1112	5	0.24981174917657256
1112	6	0.25878610536618396
1112	7	0.3078983909700739
1112	8	0.26568199294212747
1112	9	0.28068141457750073
1112	10-11	0.3070614892212973
1112	12-13	0.298873155891215
1112	14-15	0.2493778179231967
1112	16-17	0.2544203600716841
1112	18-19	0.2868956461522316
1112	20-21	0.3046524355305209
1112	22-23	0.3414988799598646
1112	24-25	0.3763215478466009
1112	26-27	0.32360664623536195
1112	28-29	0.3315601225064597
1112	30-31	0.29837353489799057
1112	32-33	0.2983680219613305
1112	34-35	0.3197224379893058
1112	36-37	0.3370038764917709
1112	38-39	0.35379588061363876
1112	40-41	0.3592697286974058
1112	42-43	0.36368002048490666
1112	44-45	0.421715426667177
1112	46-47	0.3811390274706312
1112	48-49	0.3352195908520983
1112	50-51	0.3085357781019553
1112	52-53	0.40552484127795196
1112	54-55	0.4686295233560003
1112	56-57	0.45836866710992297
1112	58-59	0.45827763057614135
1112	60-61	0.5035392463834185
1112	62-63	0.5129020570586604
1112	64-65	0.49170725348513145
1112	66-67	0.505305185114544
1112	68-69	0.5638012831680115
1112	70-71	0.5509009686269692
1112	72-73	0.5429902463346004
1112	74-75	0.5480420020452677
1112	76-77	0.5781271459478852
1112	78-79	0.543960984950413
1112	80-81	0.5434247493243802
1112	82-83	0.542640834069207
1112	84-85	0.5883377321210723
1112	86-87	0.5889119947034018
1112	88-89	0.5158859943410761
1112	90-91	0.5966447691437189
1112	92-93	0.5946861631293885
1112	94-95	0.6102403652855948
1112	96-97	0.5848069837681251
1112	98-99	0.5929619965157364
1112	100-101	0.6949600260696691
1113	1	0.22424454996093246
1113	2	0.2405519763167412
1113	3	0.2561991843617655
1113	4	0.4063707074036813
1113	5	0.40920943918648334
1113	6	0.3920917234739889
1113	7	0.39333571236311116
1113	8	0.38898308867840115
1113	9	0.4270742099748901
1113	10-11	0.43229491590307845
1113	12-13	0.3739678587747761
1113	14-15	0.40478037790209953
1113	16-17	0.4207596267926661
1113	18-19	0.4154251752407845
1113	20-21	0.3875813083011934
1113	22-23	0.43401494100013593
1113	24-25	0.43201320710632274
1113	26-27	0.46798577873872205
1113	28-29	0.44353727520159225
1113	30-31	0.3971167269472673
1113	32-33	0.35542650334989645
1113	34-35	0.3461823406102482
1113	36-37	0.455587467141072
1113	38-39	0.4346365386851474
1113	40-41	0.42136199417497977
1113	42-43	0.46898203268379746
1113	44-45	0.44807218417331285
1113	46-47	0.44464429587229404
1113	48-49	0.3935193565211321
1113	50-51	0.35027949347668397
1113	52-53	0.4508033693307283
1113	54-55	0.47695940588215535
1113	56-57	0.5331048421236204
1113	58-59	0.4984557560582985
1113	60-61	0.5053385309083893
1113	62-63	0.4968986341024717
1113	64-65	0.49898711092237136
1113	66-67	0.4830525083512498
1113	68-69	0.45186616894982734
1113	70-71	0.47085044933387366
1113	72-73	0.5236706782643559
1113	74-75	0.47084073877593724
1113	76-77	0.4539147064457829
1113	78-79	0.44087287416052234
1113	80-81	0.4797133316152866
1113	82-83	0.4838376407677458
1113	84-85	0.5030193153096434
1113	86-87	0.48670306963384746
1113	88-89	0.4351258901688553
1113	90-91	0.48884100311862255
1113	92-93	0.5456599564619502
1113	94-95	0.524230308348109
1113	96-97	0.429073788587754
1113	98-99	0.5000050892017747
1113	100-101	0.7178925948124224
